GeoID,Text,Length
60372933042,"Block Group 60372933042: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372933042&x=-118.3040623&y=33.7905687

The population density is 27570 persons per square mile (93.78% percentile for the SCAG region).",267
60372933061,"Block Group 60372933061: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372933061&x=-118.3059352&y=33.7850994

The population density is 12060 persons per square mile (67.72% percentile for the SCAG region).",267
60372933062,"Block Group 60372933062: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372933062&x=-118.3043625&y=33.7818249

The population density is 10140 persons per square mile (59.21% percentile for the SCAG region).",267
60372933071,"Block Group 60372933071: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372933071&x=-118.3016415&y=33.785885

The population density is 33580 persons per square mile (96.59% percentile for the SCAG region).",266
60372933072,"Block Group 60372933072: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372933072&x=-118.3046079&y=33.7882039

The population density is 12295 persons per square mile (68.59% percentile for the SCAG region).",267
60372941101,"Block Group 60372941101: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372941101&x=-118.2607955&y=33.8025351

The population density is 15638 persons per square mile (78.31% percentile for the SCAG region).",267
60372941102,"Block Group 60372941102: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372941102&x=-118.2606175&y=33.7979797

The population density is 10459 persons per square mile (60.86% percentile for the SCAG region).",267
60372941103,"Block Group 60372941103: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372941103&x=-118.2597186&y=33.7934105

The population density is 7616 persons per square mile (43.85% percentile for the SCAG region).",266
60372941201,"Block Group 60372941201: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372941201&x=-118.2513528&y=33.7961182

The population density is 2176 persons per square mile (11.72% percentile for the SCAG region).",266
60372941202,"Block Group 60372941202: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372941202&x=-118.2482541&y=33.7921551

The population density is 21226 persons per square mile (88.17% percentile for the SCAG region).",267
60372941203,"Block Group 60372941203: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372941203&x=-118.2423372&y=33.7961726

The population density is 2696 persons per square mile (14.17% percentile for the SCAG region).",266
60372942001,"Block Group 60372942001: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372942001&x=-118.2706739&y=33.7972851

The population density is 12503 persons per square mile (69.43% percentile for the SCAG region).",267
60372942002,"Block Group 60372942002: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372942002&x=-118.2674296&y=33.7950339

The population density is 19111 persons per square mile (85.26% percentile for the SCAG region).",267
60372942003,"Block Group 60372942003: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372942003&x=-118.2701004&y=33.792298

The population density is 10732 persons per square mile (62.21% percentile for the SCAG region).",266
60372943011,"Block Group 60372943011: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372943011&x=-118.2802008&y=33.796005

The population density is 8831 persons per square mile (52.18% percentile for the SCAG region).",265
60372943012,"Block Group 60372943012: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372943012&x=-118.2784386&y=33.7923531

The population density is 10883 persons per square mile (62.96% percentile for the SCAG region).",267
60372943021,"Block Group 60372943021: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372943021&x=-118.2771857&y=33.7817428

The population density is 16800 persons per square mile (80.93% percentile for the SCAG region).",267
60372943022,"Block Group 60372943022: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372943022&x=-118.2788699&y=33.7865208

The population density is 12050 persons per square mile (67.67% percentile for the SCAG region).",267
60372944101,"Block Group 60372944101: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372944101&x=-118.2923639&y=33.7953659

The population density is 16238 persons per square mile (79.73% percentile for the SCAG region).",267
60372944102,"Block Group 60372944102: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372944102&x=-118.2881408&y=33.79325

The population density is 15285 persons per square mile (77.45% percentile for the SCAG region).",265
60372944211,"Block Group 60372944211: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372944211&x=-118.2972869&y=33.7873672

The population density is 7426 persons per square mile (42.52% percentile for the SCAG region).",266
60372944212,"Block Group 60372944212: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372944212&x=-118.2979266&y=33.7928274

The population density is 18027 persons per square mile (83.49% percentile for the SCAG region).",267
60372944213,"Block Group 60372944213: Los Angeles, Los Angeles County, 90710. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372944213&x=-118.2979126&y=33.7962535

The population density is 16200 persons per square mile (79.62% percentile for the SCAG region).",267
60372945101,"Block Group 60372945101: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372945101&x=-118.271823&y=33.7886605

The population density is 16539 persons per square mile (80.33% percentile for the SCAG region).",266
60372945102,"Block Group 60372945102: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372945102&x=-118.271564&y=33.7844988

The population density is 30705 persons per square mile (95.44% percentile for the SCAG region).",266
60372945201,"Block Group 60372945201: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372945201&x=-118.2658896&y=33.7888541

The population density is 18141 persons per square mile (83.66% percentile for the SCAG region).",267
60372945202,"Block Group 60372945202: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372945202&x=-118.2657473&y=33.7847432

The population density is 23313 persons per square mile (90.40% percentile for the SCAG region).",267
60372946101,"Block Group 60372946101: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372946101&x=-118.2582376&y=33.7892308

The population density is 6179 persons per square mile (34.39% percentile for the SCAG region).",266
60372946102,"Block Group 60372946102: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372946102&x=-118.2581472&y=33.7850024

The population density is 23181 persons per square mile (90.27% percentile for the SCAG region).",267
60372946201,"Block Group 60372946201: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372946201&x=-118.2452539&y=33.7871124

The population density is 12941 persons per square mile (70.81% percentile for the SCAG region).",267
60372946202,"Block Group 60372946202: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372946202&x=-118.2486107&y=33.7886433

The population density is 17686 persons per square mile (82.99% percentile for the SCAG region).",267
60372946203,"Block Group 60372946203: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372946203&x=-118.2520922&y=33.7869024

The population density is 11994 persons per square mile (67.44% percentile for the SCAG region).",267
60372947011,"Block Group 60372947011: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372947011&x=-118.2471203&y=33.7811985

The population density is 6360 persons per square mile (35.63% percentile for the SCAG region).",266
60372947012,"Block Group 60372947012: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372947012&x=-118.255155&y=33.7771536

The population density is 2324 persons per square mile (12.54% percentile for the SCAG region).",265
60372947013,"Block Group 60372947013: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372947013&x=-118.2604646&y=33.7784111

The population density is 12106 persons per square mile (67.85% percentile for the SCAG region).",267
60372948101,"Block Group 60372948101: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372948101&x=-118.2715589&y=33.7809439

The population density is 34388 persons per square mile (96.84% percentile for the SCAG region).",267
60372948102,"Block Group 60372948102: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372948102&x=-118.2714265&y=33.7780287

The population density is 31830 persons per square mile (95.94% percentile for the SCAG region).",267
60372948201,"Block Group 60372948201: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372948201&x=-118.2656825&y=33.781261

The population density is 33676 persons per square mile (96.65% percentile for the SCAG region).",266
60372948202,"Block Group 60372948202: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372948202&x=-118.2655707&y=33.7783475

The population density is 17668 persons per square mile (82.97% percentile for the SCAG region).",267
60372948301,"Block Group 60372948301: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372948301&x=-118.271086&y=33.773677

The population density is 23263 persons per square mile (90.35% percentile for the SCAG region).",265
60372948302,"Block Group 60372948302: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372948302&x=-118.2647997&y=33.7725452

The population density is 5060 persons per square mile (27.17% percentile for the SCAG region).",266
60372949001,"Block Group 60372949001: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372949001&x=-118.2776692&y=33.7737572

The population density is 12117 persons per square mile (67.89% percentile for the SCAG region).",267
60372949002,"Block Group 60372949002: Los Angeles, Los Angeles County, 90744. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372949002&x=-118.2769582&y=33.7772922

The population density is 21467 persons per square mile (88.48% percentile for the SCAG region).",267
60372951031,"Block Group 60372951031: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372951031&x=-118.3060635&y=33.7633475

The population density is 16650 persons per square mile (80.51% percentile for the SCAG region).",267
60372951032,"Block Group 60372951032: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372951032&x=-118.2947359&y=33.7616099

The population density is 2858 persons per square mile (15.03% percentile for the SCAG region).",266
60372962101,"Block Group 60372962101: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372962101&x=-118.2850608&y=33.7490705

The population density is 7449 persons per square mile (42.70% percentile for the SCAG region).",266
60372962102,"Block Group 60372962102: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372962102&x=-118.2819386&y=33.7474123

The population density is 13084 persons per square mile (71.26% percentile for the SCAG region).",267
60372962103,"Block Group 60372962103: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372962103&x=-118.2841374&y=33.7450919

The population density is 29940 persons per square mile (95.11% percentile for the SCAG region).",267
60372962201,"Block Group 60372962201: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372962201&x=-118.2837281&y=33.7437301

The population density is 20567 persons per square mile (87.23% percentile for the SCAG region).",267
60372962202,"Block Group 60372962202: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372962202&x=-118.2840921&y=33.7422116

The population density is 41204 persons per square mile (98.16% percentile for the SCAG region).",267
60372962203,"Block Group 60372962203: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372962203&x=-118.283601&y=33.7395606

The population density is 10021 persons per square mile (58.67% percentile for the SCAG region).",266
60372963001,"Block Group 60372963001: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372963001&x=-118.3024191&y=33.7526425

The population density is 6642 persons per square mile (37.49% percentile for the SCAG region).",266
60372963002,"Block Group 60372963002: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372963002&x=-118.3034476&y=33.7556007

The population density is 19263 persons per square mile (85.51% percentile for the SCAG region).",267
60372964011,"Block Group 60372964011: Los Angeles, Los Angeles County, 90732. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372964011&x=-118.3141081&y=33.7402202

The population density is 8598 persons per square mile (50.64% percentile for the SCAG region).",266
60372964012,"Block Group 60372964012: Los Angeles, Los Angeles County, 90732. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372964012&x=-118.3147835&y=33.7458429

The population density is 8778 persons per square mile (51.81% percentile for the SCAG region).",266
60372964021,"Block Group 60372964021: Los Angeles, Los Angeles County, 90732. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372964021&x=-118.3055945&y=33.7435629

The population density is 9655 persons per square mile (56.90% percentile for the SCAG region).",266
60372964022,"Block Group 60372964022: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372964022&x=-118.3038993&y=33.7493144

The population density is 5899 persons per square mile (32.14% percentile for the SCAG region).",266
60372964023,"Block Group 60372964023: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372964023&x=-118.3018541&y=33.7460772

The population density is 8641 persons per square mile (50.90% percentile for the SCAG region).",266
60372965001,"Block Group 60372965001: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372965001&x=-118.2896052&y=33.74806

The population density is 11002 persons per square mile (63.56% percentile for the SCAG region).",265
60372965002,"Block Group 60372965002: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372965002&x=-118.2955396&y=33.7464823

The population density is 11416 persons per square mile (65.14% percentile for the SCAG region).",267
60372965003,"Block Group 60372965003: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372965003&x=-118.2942782&y=33.7504467

The population density is 12123 persons per square mile (67.92% percentile for the SCAG region).",267
60372966001,"Block Group 60372966001: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372966001&x=-118.2900979&y=33.7419376

The population density is 14614 persons per square mile (75.72% percentile for the SCAG region).",267
60372966002,"Block Group 60372966002: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372966002&x=-118.2901203&y=33.7374035

The population density is 11482 persons per square mile (65.40% percentile for the SCAG region).",267
60372966003,"Block Group 60372966003: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372966003&x=-118.2945367&y=33.7374184

The population density is 12149 persons per square mile (68.08% percentile for the SCAG region).",267
60372966004,"Block Group 60372966004: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372966004&x=-118.2945139&y=33.7421579

The population density is 22636 persons per square mile (89.63% percentile for the SCAG region).",267
60372969011,"Block Group 60372969011: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372969011&x=-118.2912538&y=33.7310583

The population density is 26036 persons per square mile (92.82% percentile for the SCAG region).",267
60372969012,"Block Group 60372969012: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372969012&x=-118.2934711&y=33.7286473

The population density is 22931 persons per square mile (89.93% percentile for the SCAG region).",267
60372969013,"Block Group 60372969013: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372969013&x=-118.2978768&y=33.7306277

The population density is 5638 persons per square mile (30.54% percentile for the SCAG region).",266
60372969021,"Block Group 60372969021: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372969021&x=-118.29124&y=33.7337796

The population density is 19156 persons per square mile (85.32% percentile for the SCAG region).",265
60372969022,"Block Group 60372969022: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372969022&x=-118.298731&y=33.7357046

The population density is 27741 persons per square mile (93.85% percentile for the SCAG region).",266
60372969023,"Block Group 60372969023: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372969023&x=-118.2974231&y=33.7332567

The population density is 13553 persons per square mile (72.83% percentile for the SCAG region).",267
60372970001,"Block Group 60372970001: Los Angeles, Los Angeles County, 90732. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372970001&x=-118.3141123&y=33.7331019

The population density is 7545 persons per square mile (43.34% percentile for the SCAG region).",266
60372970002,"Block Group 60372970002: Los Angeles, Los Angeles County, 90732. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372970002&x=-118.3100131&y=33.7343436

The population density is 6071 persons per square mile (33.57% percentile for the SCAG region).",266
60372970003,"Block Group 60372970003: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372970003&x=-118.3044279&y=33.7365528

The population density is 18157 persons per square mile (83.71% percentile for the SCAG region).",267
60372970004,"Block Group 60372970004: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372970004&x=-118.3044853&y=33.7329319

The population density is 9695 persons per square mile (57.12% percentile for the SCAG region).",266
60372970005,"Block Group 60372970005: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372970005&x=-118.3058928&y=33.7296069

The population density is 9191 persons per square mile (54.27% percentile for the SCAG region).",266
60372971101,"Block Group 60372971101: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372971101&x=-118.2841804&y=33.7360225

The population density is 16867 persons per square mile (81.06% percentile for the SCAG region).",267
60372971102,"Block Group 60372971102: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372971102&x=-118.2841958&y=33.7328479

The population density is 38824 persons per square mile (97.83% percentile for the SCAG region).",267
60372971201,"Block Group 60372971201: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372971201&x=-118.2842221&y=33.7301315

The population density is 14555 persons per square mile (75.61% percentile for the SCAG region).",267
60372971202,"Block Group 60372971202: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372971202&x=-118.285925&y=33.7263833

The population density is 24876 persons per square mile (91.94% percentile for the SCAG region).",266
60372972011,"Block Group 60372972011: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372972011&x=-118.291278&y=33.7260696

The population density is 29861 persons per square mile (95.02% percentile for the SCAG region).",266
60372972012,"Block Group 60372972012: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372972012&x=-118.2916349&y=33.723065

The population density is 20999 persons per square mile (87.88% percentile for the SCAG region).",266
60372972021,"Block Group 60372972021: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372972021&x=-118.2989989&y=33.7265494

The population density is 17308 persons per square mile (82.17% percentile for the SCAG region).",267
60372972022,"Block Group 60372972022: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372972022&x=-118.2990118&y=33.7238279

The population density is 20081 persons per square mile (86.67% percentile for the SCAG region).",267
60372972023,"Block Group 60372972023: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372972023&x=-118.2990193&y=33.7220139

The population density is 18600 persons per square mile (84.44% percentile for the SCAG region).",267
60372973001,"Block Group 60372973001: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372973001&x=-118.3082078&y=33.7235137

The population density is 8085 persons per square mile (47.30% percentile for the SCAG region).",266
60372973002,"Block Group 60372973002: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372973002&x=-118.3179234&y=33.7160153

The population density is 1872 persons per square mile (10.23% percentile for the SCAG region).",266
60372973003,"Block Group 60372973003: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372973003&x=-118.3067041&y=33.7265765

The population density is 9707 persons per square mile (57.18% percentile for the SCAG region).",266
60372974001,"Block Group 60372974001: Los Angeles, Los Angeles County, 90732. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372974001&x=-118.3147616&y=33.7262128

The population density is 6670 persons per square mile (37.64% percentile for the SCAG region).",266
60372974002,"Block Group 60372974002: Los Angeles, Los Angeles County, 90732. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372974002&x=-118.3282294&y=33.7212433

The population density is 5098 persons per square mile (27.36% percentile for the SCAG region).",266
60372974003,"Block Group 60372974003: Los Angeles, Los Angeles County, 90732. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372974003&x=-118.3199838&y=33.729203

The population density is 2473 persons per square mile (13.23% percentile for the SCAG region).",265
60372975001,"Block Group 60372975001: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372975001&x=-118.2963707&y=33.7150712

The population density is 4306 persons per square mile (22.80% percentile for the SCAG region).",266
60372975002,"Block Group 60372975002: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372975002&x=-118.3025064&y=33.7107078

The population density is 4888 persons per square mile (26.23% percentile for the SCAG region).",266
60372975003,"Block Group 60372975003: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372975003&x=-118.2991795&y=33.7207585

The population density is 15199 persons per square mile (77.34% percentile for the SCAG region).",267
60372975004,"Block Group 60372975004: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372975004&x=-118.3040463&y=33.7164234

The population density is 7689 persons per square mile (44.41% percentile for the SCAG region).",266
60372975005,"Block Group 60372975005: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372975005&x=-118.3064101&y=33.7196302

The population density is 9644 persons per square mile (56.83% percentile for the SCAG region).",266
60372976011,"Block Group 60372976011: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372976011&x=-118.2882211&y=33.7074276

The population density is 10944 persons per square mile (63.28% percentile for the SCAG region).",267
60372976012,"Block Group 60372976012: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372976012&x=-118.2869206&y=33.7088571

The population density is 13929 persons per square mile (73.97% percentile for the SCAG region).",267
60372976013,"Block Group 60372976013: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372976013&x=-118.2860301&y=33.7175426

The population density is 6866 persons per square mile (38.90% percentile for the SCAG region).",266
60372976021,"Block Group 60372976021: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372976021&x=-118.2899403&y=33.7206707

The population density is 16920 persons per square mile (81.18% percentile for the SCAG region).",267
60372976022,"Block Group 60372976022: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372976022&x=-118.2903286&y=33.712394

The population density is 15665 persons per square mile (78.36% percentile for the SCAG region).",266
60372976023,"Block Group 60372976023: Los Angeles, Los Angeles County, 90731. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060372976023&x=-118.2905553&y=33.7173308

The population density is 18332 persons per square mile (84.01% percentile for the SCAG region).",267
60373001001,"Block Group 60373001001: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373001001&x=-118.2314073&y=34.2449487

The population density is 1688 persons per square mile (9.40% percentile for the SCAG region).",262
60373001002,"Block Group 60373001002: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373001002&x=-118.2317281&y=34.2324331

The population density is 5914 persons per square mile (32.28% percentile for the SCAG region).",263
60373001003,"Block Group 60373001003: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373001003&x=-118.2385537&y=34.2352109

The population density is 5172 persons per square mile (27.66% percentile for the SCAG region).",263
60373001004,"Block Group 60373001004: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373001004&x=-118.2375599&y=34.2433174

The population density is 5547 persons per square mile (29.89% percentile for the SCAG region).",263
60373002001,"Block Group 60373002001: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373002001&x=-118.2318054&y=34.2243654

The population density is 6414 persons per square mile (35.98% percentile for the SCAG region).",263
60373002002,"Block Group 60373002002: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373002002&x=-118.2362466&y=34.227659

The population density is 5028 persons per square mile (26.95% percentile for the SCAG region).",262
60373002003,"Block Group 60373002003: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373002003&x=-118.241305&y=34.2268449

The population density is 10730 persons per square mile (62.19% percentile for the SCAG region).",263
60373002004,"Block Group 60373002004: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373002004&x=-118.2421343&y=34.2320699

The population density is 7548 persons per square mile (43.36% percentile for the SCAG region).",263
60373002005,"Block Group 60373002005: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373002005&x=-118.2464182&y=34.2327091

The population density is 10517 persons per square mile (61.09% percentile for the SCAG region).",264
60373003011,"Block Group 60373003011: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373003011&x=-118.2485502&y=34.2602605

The population density is 832 persons per square mile (5.64% percentile for the SCAG region).",261
60373003012,"Block Group 60373003012: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373003012&x=-118.2626252&y=34.2445541

The population density is 5278 persons per square mile (28.29% percentile for the SCAG region).",263
60373003013,"Block Group 60373003013: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373003013&x=-118.2562555&y=34.2379147

The population density is 3898 persons per square mile (20.51% percentile for the SCAG region).",263
60373003014,"Block Group 60373003014: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373003014&x=-118.2577244&y=34.2447611

The population density is 5507 persons per square mile (29.61% percentile for the SCAG region).",263
60373003015,"Block Group 60373003015: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373003015&x=-118.2627746&y=34.2401479

The population density is 8617 persons per square mile (50.77% percentile for the SCAG region).",263
60373003016,"Block Group 60373003016: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373003016&x=-118.250716&y=34.2347296

The population density is 11425 persons per square mile (65.19% percentile for the SCAG region).",263
60373004001,"Block Group 60373004001: Glendale, Los Angeles County, 91214. https://revision.lewis.ucla.edu/details/index.html?geoid=15000US060373004001&x=-118.2508604&y=34.2276063

The population density is 9567 persons per square mile (56.36% percentile for the SCAG region).",263
